Source,Target,Type,Id,Label,Weight,duration,start_date,bike_nr,end_date,subscription_type,zip_code,birth_date,gender
68,8,Directed,592619,NA,8,1183,2012-08-22T01:23:00Z,B00101,2012-08-22T01:43:00Z,Registered,NA,1978,Female
68,9,Directed,594685,NA,42,608,2012-08-21T15:59:00Z,B00163,2012-08-21T16:09:00Z,Registered,NA,1986,Male
68,10,Directed,605454,NA,5,1095,2012-08-17T13:38:00Z,B00355,2012-08-17T13:56:00Z,Casual,NA,NA,NA
68,11,Directed,614652,NA,8,1113,2012-08-14T11:15:00Z,B00381,2012-08-14T11:33:00Z,Registered,NA,1980,Male
68,15,Directed,1046813,NA,2,835,2012-09-11T20:49:00Z,B00420,2012-09-11T21:03:00Z,Registered,NA,1989,Female
68,17,Directed,605731,NA,53,466,2012-08-17T12:24:00Z,T01368,2012-08-17T12:32:00Z,Registered,NA,1985,Male
68,18,Directed,609969,NA,16,468,2012-08-15T22:09:00Z,B00605,2012-08-15T22:17:00Z,Registered,NA,1990,Male
68,19,Directed,597703,NA,8,920,2012-08-20T15:27:00Z,B00191,2012-08-20T15:42:00Z,Registered,NA,1983,Female
68,25,Directed,611688,NA,10,962,2012-08-15T03:16:00Z,T01195,2012-08-15T03:32:00Z,Registered,NA,1981,Female
68,22,Directed,595274,NA,8,1144,2012-08-21T12:19:00Z,T01054,2012-08-21T12:39:00Z,Registered,NA,1987,Female
68,29,Directed,594252,NA,19,631,2012-08-21T18:35:00Z,T01108,2012-08-21T18:46:00Z,Casual,NA,NA,NA
68,41,Directed,603133,NA,21,972,2012-08-18T05:40:00Z,B00578,2012-08-18T05:56:00Z,Casual,NA,NA,NA
68,66,Directed,1038508,NA,4,1057,2012-09-14T03:31:00Z,T01205,2012-09-14T03:49:00Z,Registered,NA,1990,Male
68,52,Directed,593737,NA,34,1339,2012-08-21T21:00:00Z,B00236,2012-08-21T21:22:00Z,Casual,NA,NA,NA
68,12,Directed,1069402,NA,4,1094,2012-09-03T02:30:00Z,B00129,2012-09-03T02:49:00Z,Registered,NA,1980,Male
68,14,Directed,595032,NA,17,1224,2012-08-21T13:13:00Z,B00010,2012-08-21T13:33:00Z,Registered,NA,1982,Male
68,20,Directed,607383,NA,7,1939,2012-08-16T21:16:00Z,B00173,2012-08-16T21:48:00Z,Registered,NA,1980,Female
68,46,Directed,598104,NA,30,616,2012-08-20T12:37:00Z,B00047,2012-08-20T12:47:00Z,Registered,NA,1981,Male
68,3,Directed,633635,NA,4,851,2012-08-07T02:02:00Z,B00379,2012-08-07T02:17:00Z,Registered,NA,1983,Male
68,24,Directed,605660,NA,4,1403,2012-08-17T12:42:00Z,B00219,2012-08-17T13:05:00Z,Registered,NA,1987,Female
68,23,Directed,593081,NA,14,1619,2012-08-21T22:53:00Z,B00518,2012-08-21T23:20:00Z,Casual,NA,NA,NA
68,34,Directed,629145,NA,13,1546,2012-08-08T18:37:00Z,B00130,2012-08-08T19:02:00Z,Registered,NA,1977,Male
68,33,Directed,596635,NA,27,1310,2012-08-20T21:27:00Z,T01134,2012-08-20T21:49:00Z,Casual,NA,NA,NA
68,45,Directed,597869,NA,31,603,2012-08-20T13:54:00Z,B00178,2012-08-20T14:04:00Z,Registered,NA,1978,Male
68,5,Directed,988794,NA,21,740,2012-10-01T21:52:00Z,T01209,2012-10-01T22:05:00Z,Registered,NA,1990,Male
68,30,Directed,615256,NA,5,3627,2012-08-13T23:31:00Z,B00601,2012-08-14T00:32:00Z,Registered,NA,1988,Male
68,31,Directed,1007472,NA,2,1345,2012-09-24T12:09:00Z,T01078,2012-09-24T12:31:00Z,Registered,NA,1980,Male
68,32,Directed,605724,NA,17,717,2012-08-17T12:26:00Z,B00466,2012-08-17T12:38:00Z,Registered,NA,1986,Female
68,53,Directed,593341,NA,67,624,2012-08-21T22:00:00Z,T01209,2012-08-21T22:11:00Z,Casual,NA,NA,NA
68,56,Directed,1075882,NA,1,1499,2012-08-31T22:07:00Z,B00007,2012-08-31T22:32:00Z,Registered,NA,1970,Male
68,55,Directed,597958,NA,46,1197,2012-08-20T13:14:00Z,T01255,2012-08-20T13:34:00Z,Casual,NA,NA,NA
68,62,Directed,614332,NA,4,849,2012-08-14T12:34:00Z,T01329,2012-08-14T12:48:00Z,Registered,NA,1982,Male
68,4,Directed,623377,NA,12,2217,2012-08-10T18:42:00Z,B00456,2012-08-10T19:19:00Z,Casual,NA,NA,NA
68,13,Directed,1007140,NA,9,1070,2012-09-24T13:14:00Z,T01278,2012-09-24T13:31:00Z,Casual,NA,NA,NA
68,16,Directed,609456,NA,31,1129,2012-08-16T00:31:00Z,B00528,2012-08-16T00:50:00Z,Registered,NA,1981,Male
68,57,Directed,610019,NA,18,869,2012-08-15T22:01:00Z,B00007,2012-08-15T22:15:00Z,Registered,NA,1983,Male
68,51,Directed,608411,NA,1,1278,2012-08-16T15:28:00Z,B00077,2012-08-16T15:50:00Z,Registered,NA,1983,Male
68,39,Directed,630679,NA,15,1080,2012-08-08T02:05:00Z,B00480,2012-08-08T02:23:00Z,Casual,NA,NA,NA
68,21,Directed,604232,NA,19,1643,2012-08-17T20:59:00Z,B00080,2012-08-17T21:26:00Z,Casual,NA,NA,NA
68,61,Directed,594935,NA,25,861,2012-08-21T13:57:00Z,B00596,2012-08-21T14:12:00Z,Casual,NA,NA,NA
68,64,Directed,605375,NA,11,1250,2012-08-17T14:21:00Z,B00594,2012-08-17T14:42:00Z,Registered,NA,1957,Male
68,83,Directed,1035116,NA,1,1371,2012-09-15T00:27:00Z,T01097,2012-09-15T00:50:00Z,Registered,NA,1970,Male
68,85,Directed,614846,NA,1,1163,2012-08-14T03:33:00Z,B00400,2012-08-14T03:53:00Z,Registered,NA,1987,Male
68,6,Directed,596753,NA,20,1327,2012-08-20T21:11:00Z,T01111,2012-08-20T21:33:00Z,Casual,NA,NA,NA
68,37,Directed,634610,NA,6,1343,2012-08-06T21:15:00Z,B00299,2012-08-06T21:38:00Z,Registered,NA,1989,Female
68,26,Directed,600692,NA,16,1585,2012-08-19T15:56:00Z,B00424,2012-08-19T16:23:00Z,Casual,NA,NA,NA
68,38,Directed,603109,NA,22,1783,2012-08-18T06:14:00Z,B00331,2012-08-18T06:44:00Z,Casual,NA,NA,NA
68,35,Directed,613829,NA,3,1112,2012-08-14T15:57:00Z,B00342,2012-08-14T16:16:00Z,Registered,NA,1972,Male
68,36,Directed,594979,NA,38,954,2012-08-21T13:35:00Z,B00559,2012-08-21T13:51:00Z,Casual,NA,NA,NA
68,40,Directed,595795,NA,4,1635,2012-08-21T01:07:00Z,B00329,2012-08-21T01:35:00Z,Registered,NA,1987,Male
68,42,Directed,593003,NA,17,1174,2012-08-21T23:08:00Z,T01243,2012-08-21T23:27:00Z,Casual,NA,NA,NA
68,43,Directed,624079,NA,2,1216,2012-08-10T13:33:00Z,B00352,2012-08-10T13:53:00Z,Registered,NA,1979,Male
68,44,Directed,613840,NA,7,1544,2012-08-14T15:56:00Z,B00152,2012-08-14T16:22:00Z,Casual,NA,NA,NA
68,47,Directed,593437,NA,10,1012,2012-08-21T21:43:00Z,B00623,2012-08-21T22:00:00Z,Registered,NA,1986,Male
68,49,Directed,595442,NA,20,790,2012-08-21T11:27:00Z,T01270,2012-08-21T11:40:00Z,Registered,NA,1984,Male
68,48,Directed,647343,NA,1,1306,2012-08-01T13:28:00Z,B00070,2012-08-01T13:50:00Z,Registered,NA,1977,Female
68,50,Directed,598121,NA,23,945,2012-08-20T12:34:00Z,B00100,2012-08-20T12:49:00Z,Registered,NA,1962,Female
68,54,Directed,606122,NA,6,907,2012-08-17T06:13:00Z,T01099,2012-08-17T06:28:00Z,Casual,NA,NA,NA
68,59,Directed,1035845,NA,1,3158,2012-09-14T21:38:00Z,B00226,2012-09-14T22:31:00Z,Casual,NA,NA,NA
68,60,Directed,598834,NA,48,927,2012-08-19T23:56:00Z,B00231,2012-08-20T00:11:00Z,Casual,NA,NA,NA
68,58,Directed,596329,NA,20,1155,2012-08-20T22:21:00Z,B00161,2012-08-20T22:40:00Z,Registered,NA,1977,Male
68,65,Directed,1006842,NA,1,1303,2012-09-24T15:14:00Z,B00495,2012-09-24T15:35:00Z,Casual,NA,NA,NA
68,81,Directed,621297,NA,7,1166,2012-08-11T20:16:00Z,B00552,2012-08-11T20:35:00Z,Casual,NA,NA,NA
68,94,Directed,1010639,NA,1,1159,2012-09-23T03:29:00Z,T01137,2012-09-23T03:49:00Z,Registered,NA,1973,Male
68,69,Directed,622028,NA,8,1175,2012-08-11T16:35:00Z,B00406,2012-08-11T16:54:00Z,Registered,NA,1992,Female
68,82,Directed,600213,NA,1,3576,2012-08-19T17:53:00Z,B00333,2012-08-19T18:52:00Z,Casual,NA,NA,NA
68,86,Directed,1043813,NA,1,1546,2012-09-12T18:37:00Z,T01132,2012-09-12T19:03:00Z,Registered,NA,1989,Male
68,90,Directed,991322,NA,4,850,2012-09-30T22:29:00Z,B00366,2012-09-30T22:43:00Z,Casual,NA,NA,NA
68,91,Directed,993152,NA,15,545,2012-09-29T19:30:00Z,T01101,2012-09-29T19:39:00Z,Registered,NA,1985,Female
68,72,Directed,597995,NA,52,414,2012-08-20T13:01:00Z,B00184,2012-08-20T13:08:00Z,Registered,NA,1987,Male
68,80,Directed,595015,NA,55,362,2012-08-21T13:16:00Z,B00351,2012-08-21T13:22:00Z,Registered,NA,1984,Male
68,67,Directed,595776,NA,99,291,2012-08-21T01:20:00Z,T01134,2012-08-21T01:24:00Z,Registered,NA,1969,Male
68,95,Directed,990235,NA,18,412,2012-10-01T13:55:00Z,B00586,2012-10-01T14:02:00Z,Registered,NA,1979,Male
68,75,Directed,597081,NA,37,158,2012-08-20T19:58:00Z,B00546,2012-08-20T20:00:00Z,Casual,NA,NA,NA
68,88,Directed,988327,NA,58,586,2012-10-01T23:44:00Z,T01388,2012-10-01T23:54:00Z,Casual,NA,NA,NA
68,68,Directed,597064,NA,64,463,2012-08-20T20:03:00Z,T01127,2012-08-20T20:11:00Z,Registered,NA,1957,Male
68,76,Directed,600137,NA,26,501,2012-08-19T18:10:00Z,T01105,2012-08-19T18:18:00Z,Casual,NA,NA,NA
68,96,Directed,992161,NA,14,391,2012-09-30T05:31:00Z,B00022,2012-09-30T05:38:00Z,Registered,NA,1983,Female
68,87,Directed,992192,NA,13,361,2012-09-30T05:03:00Z,B00289,2012-09-30T05:09:00Z,Registered,NA,1973,Male
68,97,Directed,992409,NA,3,399,2012-09-30T01:51:00Z,T01256,2012-09-30T01:58:00Z,Registered,NA,1987,Male
68,70,Directed,601428,NA,26,1107,2012-08-19T01:59:00Z,T01343,2012-08-19T02:18:00Z,Casual,NA,NA,NA
68,73,Directed,601793,NA,41,2231,2012-08-18T22:39:00Z,B00364,2012-08-18T23:16:00Z,Casual,NA,NA,NA
68,74,Directed,595789,NA,180,1403,2012-08-21T01:13:00Z,B00175,2012-08-21T01:36:00Z,Casual,NA,NA,NA
68,84,Directed,594017,NA,25,1021,2012-08-21T19:52:00Z,T01445,2012-08-21T20:09:00Z,Registered,NA,1984,Female
68,89,Directed,993292,NA,8,800,2012-09-29T18:39:00Z,B00142,2012-09-29T18:52:00Z,Registered,NA,1988,Female
68,77,Directed,634559,NA,4,947,2012-08-06T21:23:00Z,B00561,2012-08-06T21:39:00Z,Registered,NA,1981,Male
68,78,Directed,596079,NA,88,590,2012-08-20T23:15:00Z,T01209,2012-08-20T23:24:00Z,Registered,NA,1985,Male
68,79,Directed,592512,NA,35,2373,2012-08-22T02:18:00Z,T01111,2012-08-22T02:58:00Z,Registered,NA,1980,Female
68,71,Directed,595661,NA,10,493,2012-08-21T03:19:00Z,T01021,2012-08-21T03:27:00Z,Registered,NA,1986,Male
76,7,Directed,595474,NA,28,1220,2012-08-21T11:11:00Z,B00491,2012-08-21T11:31:00Z,Registered,NA,1983,Male
76,8,Directed,633678,NA,4,822,2012-08-07T01:35:00Z,T01273,2012-08-07T01:49:00Z,Casual,NA,NA,NA
76,9,Directed,602836,NA,26,566,2012-08-18T15:37:00Z,B00612,2012-08-18T15:47:00Z,Registered,NA,1987,Male
76,10,Directed,616278,NA,10,995,2012-08-13T20:09:00Z,B00478,2012-08-13T20:25:00Z,Registered,NA,1984,Male
76,11,Directed,619983,NA,8,909,2012-08-12T13:45:00Z,B00056,2012-08-12T14:00:00Z,Registered,NA,1984,Male
76,15,Directed,643281,NA,6,1092,2012-08-03T02:36:00Z,B00506,2012-08-03T02:54:00Z,Casual,NA,NA,NA
76,17,Directed,595859,NA,50,421,2012-08-21T00:31:00Z,B00446,2012-08-21T00:38:00Z,Casual,NA,NA,NA
76,18,Directed,595718,NA,23,1638,2012-08-21T02:04:00Z,B00131,2012-08-21T02:32:00Z,Casual,NA,NA,NA
76,19,Directed,595506,NA,15,595,2012-08-21T10:59:00Z,T01291,2012-08-21T11:09:00Z,Registered,NA,1983,Male
76,25,Directed,613319,NA,5,989,2012-08-14T19:15:00Z,B00609,2012-08-14T19:32:00Z,Casual,NA,NA,NA
76,22,Directed,620171,NA,8,1272,2012-08-12T05:40:00Z,B00271,2012-08-12T06:01:00Z,Casual,NA,NA,NA
76,29,Directed,612412,NA,11,714,2012-08-14T22:27:00Z,T01249,2012-08-14T22:39:00Z,Registered,NA,1947,Female
76,41,Directed,594218,NA,7,1555,2012-08-21T18:47:00Z,T01360,2012-08-21T19:13:00Z,Casual,NA,NA,NA
76,66,Directed,641038,NA,8,1647,2012-08-04T00:51:00Z,B00575,2012-08-04T01:18:00Z,Casual,NA,NA,NA
76,52,Directed,599401,NA,30,823,2012-08-19T20:56:00Z,B00492,2012-08-19T21:10:00Z,Casual,NA,NA,NA
76,12,Directed,593924,NA,3,1050,2012-08-21T20:17:00Z,B00534,2012-08-21T20:35:00Z,Registered,NA,1987,Male
76,14,Directed,605782,NA,8,1183,2012-08-17T12:15:00Z,B00141,2012-08-17T12:34:00Z,Registered,NA,1982,Female
76,20,Directed,603919,NA,14,1641,2012-08-17T21:50:00Z,B00552,2012-08-17T22:17:00Z,Registered,NA,1986,Male
76,46,Directed,595555,NA,37,847,2012-08-21T10:30:00Z,T01217,2012-08-21T10:44:00Z,Registered,NA,1961,Female
76,3,Directed,614368,NA,4,1888,2012-08-14T12:26:00Z,B00244,2012-08-14T12:58:00Z,Registered,NA,1986,Female
76,24,Directed,647843,NA,1,1613,2012-08-01T10:59:00Z,B00195,2012-08-01T11:25:00Z,Registered,NA,1983,Male
